"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","uvIndex","visibility","ozone","precipType"
"221",2020-01-10 04:00:00,"Clear","clear-night",0,0,7.44,5.65,3.4,0.76,1018.9,2.69,5.12,303,0.03,0,16.093,265.4,NA
"222",2020-01-10 05:00:00,"Clear","clear-night",0,0,6.91,4.95,3.16,0.77,1018.9,2.77,5,298,0.04,0,16.093,265.9,NA
"223",2020-01-10 06:00:00,"Clear","clear-night",0,0,6.16,3.87,3.34,0.82,1019.3,3.04,5.55,295,0.04,0,16.093,266.9,NA
"224",2020-01-10 07:00:00,"Clear","clear-night",0,0,5.58,2.99,3.55,0.87,1020.1,3.31,6.52,296,0.03,0,16.093,267.8,NA
"225",2020-01-10 08:00:00,"Clear","clear-day",0,0,6.36,3.87,3.77,0.84,1021.1,3.4,7.12,302,0.03,0,16.093,267.9,NA
"226",2020-01-10 09:00:00,"Clear","clear-day",0,0,8.04,5.76,4.5,0.78,1021.8,3.51,7.17,309,0.03,1,16.093,267.2,NA
"227",2020-01-10 10:00:00,"Clear","clear-day",0.0029,0.01,10.4,9.42,5.48,0.72,1021.8,3.66,6.69,315,0.03,2,16.093,265.5,"rain"
"228",2020-01-10 11:00:00,"Clear","clear-day",0.007,0.01,13.09,13.22,6.49,0.64,1021.4,3.59,5.6,321,0.01,4,16.093,263.7,"rain"
"229",2020-01-10 12:00:00,"Clear","clear-day",0.0082,0.01,15.24,15.24,6.69,0.57,1020.9,3.59,4.81,320,0,5,16.093,262.7,"rain"
"230",2020-01-10 13:00:00,"Clear","clear-day",0,0,16.97,16.97,5.9,0.48,1020.1,3.91,4.92,313,0,5,16.093,262.5,NA
"231",2020-01-10 14:00:00,"Clear","clear-day",0,0,17.53,17.53,5.18,0.44,1019.2,4.16,5.12,306,0,4,16.093,262.7,NA
"232",2020-01-10 15:00:00,"Clear","clear-day",0,0,17.3,17.3,5.09,0.44,1018.5,4.13,5.32,302,0,2,16.093,262.8,NA
"233",2020-01-10 16:00:00,"Clear","clear-day",0,0,17.18,17.18,5.55,0.46,1018.1,3.85,5.63,304,0,1,16.093,262.9,NA
"234",2020-01-10 17:00:00,"Clear","clear-day",0,0,16.44,16.44,6.04,0.5,1018.2,3.17,5.12,306,0,0,16.093,262.5,NA
"235",2020-01-10 18:00:00,"Clear","clear-night",0,0,15.37,15.37,6.21,0.54,1018.7,2.58,4.24,305,0.06,0,16.093,262,NA
"236",2020-01-10 19:00:00,"Clear","clear-night",0,0,13.96,13.96,5.86,0.58,1019.5,1.97,3.85,298,0.25,0,16.093,262.1,NA
"237",2020-01-10 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,12.44,12.44,5.36,0.62,1020.3,1.52,3.45,289,0.45,0,16.093,262.1,NA
"238",2020-01-10 21:00:00,"Partly Cloudy","partly-cloudy-night",0,0,11.47,11.47,5.11,0.65,1020.5,1.6,3.22,291,0.55,0,16.093,261.8,NA
"239",2020-01-10 22:00:00,"Partly Cloudy","partly-cloudy-night",0,0,10.83,10.87,4.9,0.67,1020.4,1.7,3.15,294,0.58,0,16.093,261.3,NA
"240",2020-01-10 23:00:00,"Partly Cloudy","partly-cloudy-night",0,0,10.23,9.88,4.57,0.68,1020.4,1.83,3.3,302,0.59,0,16.093,260.2,NA
"241",2020-01-11 00:00:00,"Partly Cloudy","partly-cloudy-night",0.008,0.01,9.61,8.73,4.13,0.69,1020.3,1.97,3.57,309,0.59,0,16.093,259.5,"rain"
"242",2020-01-11 01:00:00,"Partly Cloudy","partly-cloudy-night",0.0079,0.01,9.11,8.05,3.85,0.7,1020.1,2.12,3.82,311,0.54,0,16.093,259.9,"rain"
"243",2020-01-11 02:00:00,"Partly Cloudy","partly-cloudy-night",0.0068,0.01,8.66,7.41,3.71,0.71,1019.9,2.27,4.12,311,0.5,0,16.093,260.5,"rain"
"244",2020-01-11 03:00:00,"Partly Cloudy","partly-cloudy-night",0.0047,0.01,8.21,6.79,3.66,0.73,1019.7,2.39,4.41,309,0.51,0,16.093,261.1,"rain"
"245",2020-01-11 04:00:00,"Partly Cloudy","partly-cloudy-night",0,0,7.77,6.17,3.67,0.75,1019.1,2.51,4.75,305,0.58,0,16.093,261.7,NA
"246",2020-01-11 05:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,7.03,5.29,3.63,0.79,1019.1,2.53,4.82,301,0.66,0,16.093,262.2,NA
"247",2020-01-11 06:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,6.38,4.61,3.64,0.83,1019.5,2.41,4.49,313,0.7,0,16.093,262.8,NA
"248",2020-01-11 07:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,6.2,4.47,3.66,0.84,1019.9,2.33,3.94,295,0.71,0,16.093,263.6,NA
"249",2020-01-11 08:00:00,"Mostly Cloudy","partly-cloudy-day",0.005,0.01,7.25,5.76,3.85,0.79,1020.4,2.25,3.39,274,0.71,0,16.093,264.3,"rain"
"250",2020-01-11 09:00:00,"Mostly Cloudy","partly-cloudy-day",0.005,0.01,9.06,7.82,4.2,0.72,1020.7,2.29,3.23,271,0.73,1,16.093,264.4,"rain"
"251",2020-01-11 10:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,11.06,10.51,4.44,0.64,1021.2,2.49,3.48,290,0.79,2,16.093,263.9,NA
"252",2020-01-11 11:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,13.6,13.67,4.32,0.54,1021.6,2.74,3.72,304,0.81,3,16.093,263.1,NA
"253",2020-01-11 12:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,15.91,15.91,3.6,0.44,1021.3,2.94,3.8,288,0.69,4,16.093,262.8,NA
"254",2020-01-11 13:00:00,"Partly Cloudy","partly-cloudy-day",0,0,17.88,17.88,2.5,0.36,1019.9,3.05,3.8,295,0.41,4,16.093,263.2,NA
"255",2020-01-11 14:00:00,"Clear","clear-day",0.0061,0.01,18.51,18.51,1.82,0.33,1018.5,3.07,3.78,305,0.14,4,16.093,263.7,"rain"
"256",2020-01-11 15:00:00,"Clear","clear-day",0.006,0.01,18.12,18.12,2.02,0.34,1017.7,2.93,3.76,308,0.02,2,16.093,264.2,"rain"
"257",2020-01-11 16:00:00,"Clear","clear-day",0,0,17.73,17.73,2.96,0.37,1017.5,2.64,3.79,304,0.04,1,16.093,264.7,NA
"258",2020-01-11 17:00:00,"Clear","clear-day",0,0,17.31,17.31,4.05,0.41,1017.8,2.06,3.45,298,0.09,0,16.093,263.7,NA
"259",2020-01-11 18:00:00,"Clear","clear-night",0,0,16.44,16.44,4.46,0.45,1018.5,1.55,3.03,298,0.1,0,16.093,262.9,NA
"260",2020-01-11 19:00:00,"Clear","clear-night",0,0,14.71,14.71,4.4,0.5,1018.9,1.39,2.94,309,0.08,0,16.093,264.1,NA
"261",2020-01-11 20:00:00,"Clear","clear-night",0,0,12.97,12.97,4.3,0.56,1019.4,1.24,2.83,323,0.05,0,16.093,265.3,NA
"262",2020-01-11 21:00:00,"Clear","clear-night",0,0,11.77,11.77,4.24,0.6,1019.8,1.11,2.64,327,0.04,0,16.093,265.7,NA
"263",2020-01-11 22:00:00,"Clear","clear-night",0,0,11.01,11.01,4.12,0.62,1019.8,1.04,2.41,321,0.06,0,16.093,265.4,NA
"264",2020-01-11 23:00:00,"Clear","clear-night",0,0,10.37,10.37,4.14,0.65,1019.7,0.94,1.92,318,0.07,0,16.093,263.9,NA
"265",2020-01-12 00:00:00,"Clear","clear-night",0,0,9.8,9.8,4.04,0.67,1019.5,0.91,1.78,345,0.09,0,16.093,264.3,NA
"266",2020-01-12 01:00:00,"Clear","clear-night",0,0,9.28,9.28,4.1,0.7,1019.3,0.87,1.56,50,0.15,0,16.093,264.7,NA
"267",2020-01-12 02:00:00,"Clear","clear-night",0,0,8.85,8.85,4,0.72,1019,0.94,1.73,7,0.21,0,16.093,266.2,NA
"268",2020-01-12 03:00:00,"Clear","clear-night",0,0,8.39,8.43,3.84,0.73,1018.6,1.1,1.96,322,0.21,0,16.093,266.5,NA
"269",2020-01-12 04:00:00,"Clear","clear-night",0,0,7.89,7.57,3.62,0.74,1018.3,1.36,2.28,306,0.18,0,16.093,265.5,NA
"270",2020-01-12 05:00:00,"Clear","clear-night",0,0,7.27,6.37,3.32,0.76,1018.1,1.62,2.6,280,0.14,0,16.093,264.6,NA
"271",2020-01-12 06:00:00,"Clear","clear-night",0,0,7.9,6.81,3.95,0.76,1018.1,1.95,2.79,308,0.16,0,16.093,264.5,NA
"272",2020-01-12 07:00:00,"Clear","clear-night",0,0,8.36,7.27,4.32,0.76,1018.4,2.02,2.68,275,0.25,0,16.093,265.3,NA
"273",2020-01-12 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,8.12,7.11,3.83,0.74,1018.6,1.84,2.48,230,0.32,0,16.093,266.5,NA
"274",2020-01-12 09:00:00,"Partly Cloudy","partly-cloudy-day",0,0,9.63,9.21,4.01,0.68,1018.6,1.92,2.69,234,0.33,1,16.093,267.6,NA
"275",2020-01-12 10:00:00,"Clear","clear-day",0,0,12.64,12.69,4.36,0.57,1018.6,2.22,3.32,271,0.26,2,16.093,268.2,NA
"276",2020-01-12 11:00:00,"Clear","clear-day",0,0,16.09,16.09,3.99,0.45,1018.5,2.44,3.8,284,0.19,4,16.093,270.9,NA
"277",2020-01-12 12:00:00,"Clear","clear-day",0,0,18.87,18.87,2.59,0.34,1017.8,2.46,3.86,224,0.16,4,16.093,273.2,NA
"278",2020-01-12 13:00:00,"Clear","clear-day",0,0,20.99,20.99,0.4,0.25,1016.5,2.32,3.63,263,0.19,4,16.093,272.4,NA
"279",2020-01-12 14:00:00,"Clear","clear-day",0,0,21.81,21.81,-1.16,0.21,1015.1,2.11,3.26,305,0.22,3,16.093,271.6,NA
"280",2020-01-12 15:00:00,"Clear","clear-day",0,0,21.51,21.51,-0.86,0.22,1014.1,1.8,2.83,252,0.24,2,16.093,271.4,NA
"281",2020-01-12 16:00:00,"Clear","clear-day",0,0,20.97,20.97,0.96,0.26,1013.5,1.45,2.34,231,0.25,1,16.093,272,NA
"282",2020-01-12 17:00:00,"Clear","clear-day",0.0058,0.01,19.87,19.87,2.71,0.32,1013.4,1.12,1.76,302,0.25,0,16.093,271.5,"rain"
"283",2020-01-12 18:00:00,"Clear","clear-night",0.0076,0.02,18.54,18.54,3.32,0.36,1013.9,1.09,1.36,354,0.22,0,16.093,270.7,"rain"
"284",2020-01-12 19:00:00,"Clear","clear-night",0.0062,0.01,16.97,16.97,3.54,0.41,1014.7,1.16,1.23,7,0.15,0,16.093,270.9,"rain"
"285",2020-01-12 20:00:00,"Clear","clear-night",0.0044,0.01,15.24,15.24,3.8,0.46,1015.1,1.13,1.24,42,0.07,0,16.093,271,"rain"
"286",2020-01-12 21:00:00,"Clear","clear-night",0,0,14.07,14.07,4.19,0.51,1015,1.37,1.48,63,0.04,0,16.093,271,NA
"287",2020-01-12 22:00:00,"Clear","clear-night",0.0062,0.01,13.38,13.38,4.67,0.56,1014.6,1.84,1.92,89,0.02,0,16.093,270.9,"rain"
"288",2020-01-12 23:00:00,"Clear","clear-night",0.0076,0.01,12.91,12.91,5.04,0.59,1014,2.32,2.45,111,0.01,0,16.093,270.9,"rain"
"289",2020-01-13 00:00:00,"Clear","clear-night",0.0053,0.01,12.53,12.53,4.79,0.59,1013.5,2.58,2.76,123,0.06,0,16.093,271.2,"rain"
"290",2020-01-13 01:00:00,"Clear","clear-night",0,0,12.27,12.27,4.38,0.59,1012.9,2.65,2.85,123,0.17,0,16.093,271.9,NA
"291",2020-01-13 02:00:00,"Clear","clear-night",0,0,12.01,12.01,4.39,0.6,1012,2.64,2.91,120,0.27,0,16.093,272.8,NA
"292",2020-01-13 03:00:00,"Clear","clear-night",0,0,11.61,11.61,4.54,0.62,1011.8,2.54,2.8,119,0.29,0,16.093,273.4,NA
"293",2020-01-13 04:00:00,"Clear","clear-night",0,0,10.94,10.94,4.8,0.66,1011.7,2.38,2.53,119,0.23,0,16.093,273.8,NA
"294",2020-01-13 05:00:00,"Clear","clear-night",0.0065,0.01,10.23,10.23,5.01,0.7,1011.5,2.32,2.37,120,0.18,0,16.093,274.3,"rain"
"295",2020-01-13 06:00:00,"Clear","clear-night",0.0082,0.01,10.13,10.13,5.75,0.74,1011.5,2.53,2.59,119,0.12,0,16.093,275.8,"rain"
"296",2020-01-13 07:00:00,"Clear","clear-night",0.0062,0.02,10.24,10.24,6.45,0.77,1011.8,2.7,3.69,125,0.06,0,16.093,277.7,"rain"
"297",2020-01-13 08:00:00,"Clear","clear-day",0.0041,0.01,10.46,10.46,6.43,0.76,1012,3.03,5.2,136,0.02,0,16.093,279.4,"rain"
"298",2020-01-13 09:00:00,"Clear","clear-day",0,0,12.01,12.01,6.4,0.69,1012.2,3.63,6.04,141,0.03,1,16.093,280.7,NA
"299",2020-01-13 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,14.65,14.65,6.36,0.58,1012.8,4.07,6.29,142,0.34,2,16.093,281.7,NA
"300",2020-01-13 11:00:00,"Mostly Cloudy","partly-cloudy-day",0.0031,0.01,17.13,17.13,6.34,0.49,1013.1,4.42,6.34,141,0.6,3,16.093,282.5,"rain"
"301",2020-01-13 12:00:00,"Partly Cloudy","partly-cloudy-day",0.0207,0.04,18.76,18.76,7.04,0.46,1012.2,4.65,6.38,144,0.54,4,16.093,282.5,"rain"
"302",2020-01-13 13:00:00,"Mostly Cloudy","partly-cloudy-day",0.2422,0.11,19.84,19.84,8.61,0.48,1010.9,4.61,6.37,147,0.74,3,16.093,281.7,"rain"
"303",2020-01-13 14:00:00,"Overcast","cloudy",0.5015,0.19,20.11,20.11,10.32,0.53,1009.8,4.62,6.32,149,0.97,3,16.093,281.1,"rain"
"304",2020-01-13 15:00:00,"Overcast","cloudy",0.7386,0.24,20.13,20.13,11.5,0.58,1009.4,4.14,6.47,150,0.93,2,16.093,282,"rain"
"305",2020-01-13 16:00:00,"Possible Light Rain","rain",0.7167,0.28,19.97,19.97,12.29,0.61,1009.1,4.07,6.97,149,0.79,1,16.093,284.5,"rain"
"306",2020-01-13 17:00:00,"Possible Light Rain","rain",0.5308,0.31,19.26,19.26,12.91,0.67,1009.2,4.07,5.94,150,0.69,0,16.093,286.1,"rain"
"307",2020-01-13 18:00:00,"Possible Light Rain","rain",0.7393,0.36,18.42,18.42,13.21,0.72,1010.5,3.11,4.5,150,0.7,0,16.093,287.5,"rain"
"308",2020-01-13 19:00:00,"Possible Light Rain","rain",0.8066,0.43,17.27,17.27,13.17,0.77,1012.3,2.78,4.57,132,0.71,0,16.093,288.8,"rain"
"309",2020-01-13 20:00:00,"Possible Light Rain","rain",0.6218,0.5,16.21,16.21,13.23,0.83,1013.4,2.92,5.07,119,0.8,0,16.093,289.8,"rain"
"310",2020-01-13 21:00:00,"Possible Light Rain","rain",0.638,0.53,15.47,15.47,13.22,0.86,1014.1,2.92,5.61,345,0.86,0,16.093,291.4,"rain"
"311",2020-01-13 22:00:00,"Possible Light Rain","rain",0.5549,0.44,15.11,15.11,12.8,0.86,1014.5,2.83,6.05,58,0.86,0,16.093,292.6,"rain"
"312",2020-01-13 23:00:00,"Possible Drizzle","rain",0.2317,0.25,14.92,14.92,12.37,0.85,1014.8,2.69,6.57,34,0.89,0,16.093,292.3,"rain"
"313",2020-01-14 00:00:00,"Overcast","cloudy",0.0715,0.14,14.63,14.63,12.16,0.85,1015,2.77,6.8,5,0.91,0,16.093,291.4,"rain"
"314",2020-01-14 01:00:00,"Overcast","cloudy",0.0731,0.13,14.12,14.12,11.85,0.86,1015.1,2.72,6.54,7,0.9,0,16.093,291.5,"rain"
"315",2020-01-14 02:00:00,"Overcast","cloudy",0.0682,0.09,13.67,13.67,11.27,0.85,1015.1,2.44,6.16,335,0.91,0,16.093,291.4,"rain"
"316",2020-01-14 03:00:00,"Overcast","cloudy",0.0585,0.04,13.32,13.32,10.78,0.85,1014.8,2.4,5.84,332,0.92,0,16.093,291.3,"rain"
"317",2020-01-14 04:00:00,"Mostly Cloudy","partly-cloudy-night",0.0469,0.03,12.93,12.93,10.44,0.85,1014.4,2.4,5.64,341,0.86,0,16.093,291,"rain"
"318",2020-01-14 05:00:00,"Mostly Cloudy","partly-cloudy-night",0.042,0.04,12.06,12.06,9.63,0.85,1014.4,2.25,4.76,335,0.81,0,16.093,290.9,"rain"
"319",2020-01-14 06:00:00,"Mostly Cloudy","partly-cloudy-night",0.0314,0.06,11.19,11.19,8.97,0.86,1014.8,2.13,3.83,324,0.75,0,16.093,291.1,"rain"
"320",2020-01-14 07:00:00,"Mostly Cloudy","partly-cloudy-night",0.012,0.03,10.79,10.79,9.1,0.89,1015.6,2.04,3.6,318,0.68,0,16.093,291.6,"rain"
"321",2020-01-14 08:00:00,"Partly Cloudy","partly-cloudy-day",0.002,0.01,11.14,11.14,9.34,0.89,1016.5,1.92,3.3,316,0.59,0,16.093,292.4,"rain"
"322",2020-01-14 09:00:00,"Partly Cloudy","partly-cloudy-day",0.0024,0.01,12.23,12.23,9.7,0.85,1017.1,1.72,2.75,324,0.49,1,16.093,293.3,"rain"
"323",2020-01-14 10:00:00,"Partly Cloudy","partly-cloudy-day",0.0065,0.02,13.79,13.79,10.53,0.81,1017.3,1.54,2,343,0.48,2,16.093,294.5,"rain"
"324",2020-01-14 11:00:00,"Partly Cloudy","partly-cloudy-day",0.0041,0.01,15.46,15.46,11.35,0.77,1017.3,1.56,1.69,352,0.55,3,16.093,295.6,"rain"
"325",2020-01-14 12:00:00,"Partly Cloudy","partly-cloudy-day",0,0,16.74,16.74,11.71,0.72,1016.8,1.52,1.57,356,0.58,4,16.093,296.4,NA
"326",2020-01-14 13:00:00,"Partly Cloudy","partly-cloudy-day",0.0063,0.01,18.1,18.1,11.88,0.67,1015.6,1.44,1.44,317,0.45,4,16.093,297.2,"rain"
"327",2020-01-14 14:00:00,"Partly Cloudy","partly-cloudy-day",0.0043,0.01,18.92,18.92,11.89,0.64,1014.9,1.5,1.5,288,0.33,3,16.093,298,"rain"
"328",2020-01-14 15:00:00,"Clear","clear-day",0,0,19.13,19.13,11.89,0.63,1014.5,1.56,1.56,294,0.25,2,16.093,298.9,NA
"329",2020-01-14 16:00:00,"Clear","clear-day",0,0,18.96,18.96,11.98,0.64,1014.1,1.54,1.57,308,0.17,1,16.093,300.2,NA
"330",2020-01-14 17:00:00,"Clear","clear-day",0,0,18.04,18.04,11.59,0.66,1014.5,2.02,2.17,312,0.13,0,16.093,300.4,NA
"331",2020-01-14 18:00:00,"Clear","clear-night",0,0,16.82,16.82,11.16,0.69,1015.2,2.45,3.06,309,0.08,0,16.093,300.2,NA
"332",2020-01-14 19:00:00,"Clear","clear-night",0,0,15.6,15.6,11.08,0.74,1015.9,2.38,4.08,312,0.07,0,16.093,300.5,NA
"333",2020-01-14 20:00:00,"Clear","clear-night",0,0,14.5,14.5,10.97,0.79,1016.5,2.37,5.11,315,0.1,0,16.093,300.7,NA
"334",2020-01-14 21:00:00,"Clear","clear-night",0,0,13.64,13.64,10.83,0.83,1016.8,2.36,5.44,315,0.1,0,16.093,301.5,NA
"335",2020-01-14 22:00:00,"Clear","clear-night",0,0,12.97,12.97,10.58,0.85,1016.8,2.25,5.09,316,0.08,0,16.093,302.9,NA
"336",2020-01-14 23:00:00,"Clear","clear-night",0,0,12.31,12.31,10.23,0.87,1017,2.04,4.57,320,0.1,0,16.093,302.7,NA
"337",2020-01-15 00:00:00,"Clear","clear-night",0,0,11.8,11.8,10.09,0.89,1016.9,1.99,4.19,325,0.13,0,16.093,303,NA
"338",2020-01-15 01:00:00,"Clear","clear-night",0,0,11.27,11.27,9.56,0.89,1016.7,2.07,3.86,330,0.12,0,16.093,301.4,NA
"339",2020-01-15 02:00:00,"Clear","clear-night",0,0,10.89,10.89,8.98,0.88,1016.5,2.06,3.62,327,0.09,0,16.093,301.2,NA
"340",2020-01-15 03:00:00,"Clear","clear-night",0,0,10.5,10.54,8.43,0.87,1016.2,1.96,3.63,325,0.09,0,16.093,301.1,NA
"341",2020-01-15 04:00:00,"Clear","clear-night",0,0,10.09,9.76,7.97,0.87,1015.8,1.84,3.9,322,0.1,0,16.093,301.1,NA
"342",2020-01-15 05:00:00,"Clear","clear-night",0,0,9.6,8.77,7.62,0.87,1015.7,1.89,4.17,317,0.11,0,16.093,301.4,NA
"343",2020-01-15 06:00:00,"Clear","clear-night",0,0,8.94,8.17,7.12,0.88,1016.2,1.77,3.76,308,0.13,0,16.093,300.3,NA
"344",2020-01-15 07:00:00,"Clear","clear-night",0,0,8.4,7.69,6.7,0.89,1017.1,1.61,3.1,304,0.14,0,16.093,299.1,NA
"345",2020-01-15 08:00:00,"Clear","clear-day",0,0,8.56,7.81,6.43,0.87,1018.1,1.66,2.75,314,0.09,0,16.093,299.4,NA
"346",2020-01-15 09:00:00,"Clear","clear-day",0,0,9.94,9.61,6.57,0.8,1018.7,1.66,2.28,319,0.06,1,16.093,299.5,NA
"347",2020-01-15 10:00:00,"Clear","clear-day",0,0,12.54,12.58,7.48,0.71,1019.1,1.69,1.85,323,0.16,2,16.093,299.6,NA
"348",2020-01-15 11:00:00,"Clear","clear-day",0,0,15.21,15.21,8.29,0.63,1018.9,1.8,1.8,337,0.25,3,16.093,300.1,NA
"349",2020-01-15 12:00:00,"Partly Cloudy","partly-cloudy-day",0,0,17.14,17.14,8.34,0.56,1018.2,1.84,1.84,355,0.37,4,16.093,300.5,NA
"350",2020-01-15 13:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.59,18.59,7.87,0.5,1017.2,1.72,1.72,9,0.47,4,16.093,300.5,NA
"351",2020-01-15 14:00:00,"Partly Cloudy","partly-cloudy-day",0,0,19.01,19.01,7.52,0.47,1016.3,1.62,1.62,19,0.44,3,16.093,300.7,NA
"352",2020-01-15 15:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.91,18.91,7.5,0.47,1015.6,1.6,1.6,30,0.44,2,16.093,301,NA
"353",2020-01-15 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.96,18.96,7.7,0.48,1015.4,1.59,1.59,44,0.53,1,16.093,301.4,NA
"354",2020-01-15 17:00:00,"Partly Cloudy","partly-cloudy-day",0.016,0.01,18.46,18.46,7.87,0.5,1015.1,1.42,1.42,48,0.54,0,16.093,302.1,"rain"
"355",2020-01-15 18:00:00,"Partly Cloudy","partly-cloudy-night",0.0288,0.01,17.69,17.69,8.57,0.55,1015.4,1.59,2.12,35,0.52,0,16.093,303.7,"rain"
"356",2020-01-15 19:00:00,"Partly Cloudy","partly-cloudy-night",0.065,0.02,16.94,16.94,9.2,0.6,1016.1,2.02,3.88,23,0.57,0,16.093,305.7,"rain"
"357",2020-01-15 20:00:00,"Mostly Cloudy","partly-cloudy-night",0.1107,0.04,16.24,16.24,9.07,0.63,1016.5,2.27,5.2,5,0.6,0,16.093,307.3,"rain"
"358",2020-01-15 21:00:00,"Mostly Cloudy","partly-cloudy-night",0.1399,0.05,15.71,15.71,8.85,0.64,1016.6,2.37,5.69,355,0.63,0,16.093,308.4,"rain"
"359",2020-01-15 22:00:00,"Mostly Cloudy","partly-cloudy-night",0.228,0.08,15.34,15.34,8.53,0.64,1016.6,2.32,5.32,8,0.69,0,16.093,309.3,"rain"
"360",2020-01-15 23:00:00,"Mostly Cloudy","partly-cloudy-night",0.3123,0.09,15.06,15.06,8.22,0.64,1016.4,2.21,4.78,23,0.74,0,16.093,310,"rain"
"361",2020-01-16 00:00:00,"Mostly Cloudy","partly-cloudy-night",0.2882,0.09,14.68,14.68,7.99,0.64,1016.2,2.07,4.07,29,0.77,0,16.093,308.7,"rain"
"362",2020-01-16 01:00:00,"Mostly Cloudy","partly-cloudy-night",0.2031,0.1,14.11,14.11,7.84,0.66,1016,2.03,3.63,32,0.81,0,16.093,306.6,"rain"
"363",2020-01-16 02:00:00,"Overcast","cloudy",0.2146,0.12,13.55,13.55,7.77,0.68,1015.7,1.92,3.73,34,0.89,0,16.093,305.8,"rain"
"364",2020-01-16 03:00:00,"Overcast","cloudy",0.2705,0.14,13.15,13.15,7.78,0.7,1015.3,1.98,3.95,37,0.93,0,16.093,305.9,"rain"
"365",2020-01-16 04:00:00,"Overcast","cloudy",0.2005,0.14,12.91,12.91,7.81,0.71,1014.7,2.32,4.37,37,0.9,0,16.093,306.9,"rain"
"366",2020-01-16 05:00:00,"Overcast","cloudy",0.127,0.12,12.78,12.78,7.87,0.72,1014.4,2.56,4.8,34,0.88,0,16.093,308.2,"rain"
"367",2020-01-16 06:00:00,"Mostly Cloudy","partly-cloudy-night",0.1935,0.15,12.87,12.87,7.91,0.72,1014.6,2.37,4.81,31,0.85,0,16.093,309.4,"rain"
"368",2020-01-16 07:00:00,"Mostly Cloudy","partly-cloudy-night",0.3464,0.21,13.01,13.01,8.11,0.72,1015.1,2.21,4.58,31,0.8,0,16.093,310.7,"rain"
"369",2020-01-16 08:00:00,"Mostly Cloudy","partly-cloudy-day",0.2757,0.21,13.04,13.04,8.22,0.73,1015.6,2.13,4.4,47,0.71,0,16.093,311.7,"rain"
"370",2020-01-16 09:00:00,"Mostly Cloudy","partly-cloudy-day",0.1895,0.21,13.47,13.47,8.67,0.73,1016.3,2.2,4.11,64,0.64,1,16.093,311.6,"rain"
"371",2020-01-16 10:00:00,"Mostly Cloudy","partly-cloudy-day",0.2637,0.24,14.21,14.21,9.73,0.74,1016.6,2.53,3.7,67,0.71,2,16.093,310.1,"rain"
"372",2020-01-16 11:00:00,"Possible Light Rain","rain",0.619,0.34,14.79,14.79,10.56,0.76,1016.5,2.6,3.23,89,0.81,3,10.353,310.8,"rain"
"373",2020-01-16 12:00:00,"Possible Light Rain","rain",0.6997,0.34,15.31,15.31,10.75,0.74,1015.8,3.08,3.63,73,0.86,3,12.053,287.4,"rain"
"374",2020-01-16 13:00:00,"Possible Light Rain","rain",0.4332,0.26,15.83,15.83,10.94,0.73,1014.9,3.48,4.28,53,0.9,3,16.093,268,"rain"
"375",2020-01-16 14:00:00,"Possible Drizzle","rain",0.3871,0.25,15.97,15.97,11.38,0.74,1014.1,3.03,4.3,82,0.93,3,16.093,276.3,"rain"
"376",2020-01-16 15:00:00,"Overcast","cloudy",0.3775,0.25,15.87,15.87,11.48,0.75,1013.5,2.76,4.21,89,0.92,2,16.093,279.8,"rain"
"377",2020-01-16 16:00:00,"Possible Light Rain","rain",0.4162,0.26,15.86,15.86,11.53,0.75,1013.2,2.58,3.97,49,0.88,1,13.859,281,"rain"
"378",2020-01-16 17:00:00,"Possible Light Rain","rain",0.4052,0.25,15.86,15.86,11.46,0.75,1013.4,2.02,3.48,260,0.88,0,16.093,281.7,"rain"
"379",2020-01-16 18:00:00,"Mostly Cloudy","partly-cloudy-night",0.2621,0.2,15.4,15.4,11.65,0.78,1014.5,1.38,3.09,280,0.85,0,16.093,292.5,"rain"
"380",2020-01-16 19:00:00,"Mostly Cloudy","partly-cloudy-night",0.1489,0.17,14.75,14.75,12.05,0.84,1015.5,1.24,3.07,356,0.85,0,16.093,304.9,"rain"
"381",2020-01-16 20:00:00,"Overcast","cloudy",0.208,0.22,14.37,14.37,12.15,0.87,1016,1.47,3.03,359,0.92,0,16.093,307.7,"rain"
"382",2020-01-16 21:00:00,"Overcast","cloudy",0.2237,0.22,14.05,14.05,12.12,0.88,1016.3,1.81,4.02,11,0.92,0,16.093,315.8,"rain"
"383",2020-01-16 22:00:00,"Overcast","cloudy",0.1493,0.22,13.74,13.74,11.99,0.89,1016.4,1.77,4.17,17,0.88,0,16.093,316,"rain"
