"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","cloudCover","uvIndex","visibility","windBearing","windGust","ozone","precipType"
"1",2018-01-01 00:00:00,"Foggy","fog",0,0,10.97,10.97,8.85,0.87,1015.4,0,0,0,0.706,NA,NA,NA,NA
"2",2018-01-01 01:00:00,"Foggy","fog",0,0,10.72,10.72,8.51,0.86,NA,0,0,0,0.536,NA,NA,NA,NA
"3",2018-01-01 02:00:00,"Foggy","fog",0,0,9.42,9.42,8.1,0.92,1014.6,0,0,0,0.499,NA,NA,NA,NA
"4",2018-01-01 03:00:00,"Foggy","fog",0,0,8.92,8.92,8.16,0.95,1014.6,0,0,0,0.461,NA,NA,NA,NA
"5",2018-01-01 04:00:00,"Foggy","fog",0,0,9.26,9.26,8.06,0.92,NA,0,0,0,0.302,79,NA,NA,NA
"6",2018-01-01 05:00:00,"Foggy","fog",0,0,8.34,8.34,7.45,0.94,1014.6,0.44,0.52,0,0.116,260,NA,NA,NA
"7",2018-01-01 06:00:00,"Foggy","fog",0,0,6.65,6.65,6.33,0.98,1014.6,0.44,0.76,0,0.016,260,NA,NA,NA
"8",2018-01-01 07:00:00,"Foggy","fog",0,0,5.79,5.79,5.76,1,NA,0,1,0,0,79,NA,NA,NA
"9",2018-01-01 08:00:00,"Foggy","fog",0,0,8.07,8.07,7.54,0.97,1016.4,0,0.73,0,0,NA,NA,NA,NA
"10",2018-01-01 09:00:00,"Foggy","fog",0,0,10.27,10.27,8.55,0.89,1016.4,0,0.73,1,0.016,NA,NA,NA,NA
"11",2018-01-01 10:00:00,"Foggy","fog",0,0,10.45,10.45,8.8,0.9,NA,0,1,2,0.109,NA,NA,NA,NA
"12",2018-01-01 11:00:00,"Foggy","fog",0,0,12.38,12.38,11.33,0.93,1016.3,0,0.79,3,0.34,NA,NA,NA,NA
"13",2018-01-01 12:00:00,"Foggy","fog",0,0,15.57,15.57,11.33,0.77,1016.3,0,0.23,4,0.656,101,NA,NA,NA
"14",2018-01-01 13:00:00,"Foggy","fog",0,0,18.28,18.28,8.84,0.54,NA,0.78,0,4,0.906,280,NA,NA,NA
"15",2018-01-01 14:00:00,"Foggy","fog",0,0,19.64,19.64,8.27,0.48,1013.2,1.29,0,3,1.099,282,NA,NA,NA
"16",2018-01-01 15:00:00,"Foggy","fog",0,0,20.13,20.13,7.33,0.44,1013.2,1.88,0,2,1.305,298,NA,NA,NA
"17",2018-01-01 16:00:00,"Foggy","fog",0,0,19.82,19.82,4.88,0.37,NA,2.17,0,1,1.51,300,NA,NA,NA
"18",2018-01-01 17:00:00,"Foggy","fog",0,0,17.67,17.67,8.65,0.59,1013.4,1.2,0,0,1.104,297,NA,NA,NA
"19",2018-01-01 18:00:00,"Foggy","fog",0,0,16.16,16.16,12.65,0.79,1013.4,1.26,0,0,0.66,330,NA,NA,NA
"20",2018-01-01 19:00:00,"Foggy","fog",0,0,15.23,15.23,12.04,0.81,NA,1.55,0,0,0.608,352,NA,NA,NA
"21",2018-01-01 20:00:00,"Foggy","fog",0,0,13.08,13.08,11.44,0.9,1015,1.36,0,0,0.415,341,NA,NA,NA
"22",2018-01-01 21:00:00,"Foggy","fog",0,0,12.71,12.71,10.88,0.89,1015,0.51,0,0,0.325,327,NA,NA,NA
"23",2018-01-01 22:00:00,"Foggy","fog",0,0,12.75,12.75,11.05,0.89,NA,0,0,0,0.231,115,NA,NA,NA
"24",2018-01-01 23:00:00,"Foggy","fog",0,0,11.51,11.51,10.6,0.94,1015.5,0.51,0,0,0.063,253,NA,NA,NA
"25",2018-01-02 00:00:00,"Foggy","fog",0,0,10.44,10.44,10.1,0.98,1015.5,1.32,0,0,0.013,281,NA,NA,NA
"26",2018-01-02 01:00:00,"Foggy","fog",0,0,10.15,10.21,9.5,0.96,NA,1.83,0,0,0.075,301,NA,NA,NA
"27",2018-01-02 02:00:00,"Foggy","fog",0,0,9.51,8.98,8.78,0.95,1014.8,2.12,0,0,0.131,302,NA,NA,NA
"28",2018-01-02 03:00:00,"Foggy","fog",0,0,8.95,7.85,8.84,0.99,1014.8,2.08,0,0,0.125,297,NA,NA,NA
"29",2018-01-02 04:00:00,"Foggy","fog",0,0,9.16,8.06,9.04,0.99,NA,2.15,0,0,0.119,284,NA,NA,NA
"30",2018-01-02 05:00:00,"Foggy","fog",0,0,9.01,8.53,8.84,0.99,1015.2,1.66,0,0,0.175,282,NA,NA,NA
"31",2018-01-02 06:00:00,"Foggy","fog",0,0,9.07,8.95,8.9,0.99,1015.2,1.29,0,0,0.224,304,NA,NA,NA
"32",2018-01-02 07:00:00,"Foggy","fog",0,0,8.57,7.63,8.49,0.99,NA,1.87,0,0,0.259,299,NA,NA,NA
"33",2018-01-02 08:00:00,"Foggy","fog",0,0,8.67,8.05,8.21,0.97,1016.7,1.7,0,0,0.452,289,NA,NA,NA
"34",2018-01-02 09:00:00,"Foggy","fog",0,0,9.23,9.04,8.21,0.93,1016.7,1.29,0,1,0.617,278,NA,NA,NA
"35",2018-01-02 10:00:00,"Foggy","fog",0,0,9.45,9.18,8.5,0.94,NA,1.9,0,2,0.586,270,NA,NA,NA
"36",2018-01-02 11:00:00,"Foggy","fog",0,0,11.46,11.49,8.86,0.84,1017.2,1.36,0,3,0.693,260,NA,NA,NA
"37",2018-01-02 12:00:00,"Foggy","fog",0,0,13.59,13.59,8.8,0.73,1017.2,1.67,0,4,0.856,261,NA,NA,NA
"38",2018-01-02 13:00:00,"Foggy","fog",0,0,14.57,14.57,8.97,0.69,NA,2.15,0,4,0.956,281,NA,NA,NA
"39",2018-01-02 14:00:00,"Foggy","fog",0,0,16.31,16.31,9.48,0.64,1014.4,1.57,0,3,0.993,313,NA,NA,NA
"40",2018-01-02 15:00:00,"Foggy","fog",0,0,17.38,17.38,10.04,0.62,1014.4,1.94,0,2,1.099,259,NA,NA,NA
"41",2018-01-02 16:00:00,"Foggy","fog",0,0,17.21,17.21,9.92,0.62,NA,2.48,0,1,1.224,256,NA,NA,NA
"42",2018-01-02 17:00:00,"Foggy","fog",0,0,16.42,16.42,10.71,0.69,1014,1.77,0,0,1.099,267,NA,NA,NA
"43",2018-01-02 18:00:00,"Foggy","fog",0,0,14.8,14.8,10.15,0.74,1014,0.27,0,0,0.987,240,NA,NA,NA
"44",2018-01-02 19:00:00,"Foggy","fog",0,0,13.61,13.61,8.8,0.73,NA,0,0,0,1,71,NA,NA,NA
"45",2018-01-02 20:00:00,"Foggy","fog",0,0,12.48,12.48,9.55,0.83,1015.8,0,0,0,1.012,NA,NA,NA,NA
"46",2018-01-02 21:00:00,"Foggy","fog",0,0,12.67,12.67,10.17,0.85,1015.8,0,0,0,0.9,NA,NA,NA,NA
"47",2018-01-02 22:00:00,"Foggy","fog",0,0,12.28,12.28,9.49,0.83,NA,0,0,0,0.8,NA,NA,NA,NA
"48",2018-01-02 23:00:00,"Foggy","fog",0,0,10.24,10.24,8.94,0.92,1016.8,0,0,0,0.724,NA,NA,NA,NA
"49",2018-01-03 00:00:00,"Foggy","fog",0,0,9.81,9.81,8.94,0.94,1016.8,0,0,0,0.393,101,NA,NA,NA
"50",2018-01-03 01:00:00,"Foggy","fog",0,0,10.19,10.28,9.5,0.95,NA,1.58,0.53,0,0.124,281,NA,NA,NA
"51",2018-01-03 02:00:00,"Foggy","fog",0,0,9.8,9.12,9.8,1,1015.8,3.04,0.79,0,0.093,279,NA,NA,NA
"52",2018-01-03 03:00:00,"Foggy","fog",0,0,9.24,7.77,9.24,1,1015.8,2.57,0.73,0,0.093,265,NA,NA,NA
"53",2018-01-03 04:00:00,"Foggy","fog",0,0,9.14,7.64,8.98,0.99,NA,2.7,1,0,0.149,270,NA,NA,NA
"54",2018-01-03 05:00:00,"Foggy","fog",0,0,8.87,8.17,8.74,0.99,1014.7,1.91,0.73,0,0.193,273,NA,NA,NA
"55",2018-01-03 06:00:00,"Foggy","fog",0,0,8.94,9.15,8.18,0.95,1014.7,0.25,0.79,0,0.299,223,NA,NA,NA
"56",2018-01-03 07:00:00,"Foggy","fog",0,0,8.62,7.59,7.97,0.96,NA,1.56,0.53,0,0.405,271,NA,NA,NA
"57",2018-01-03 08:00:00,"Foggy","fog",0,0,8.38,6.91,8.06,0.98,1017.8,2.6,0,0,0.449,269,NA,NA,NA
"58",2018-01-03 09:00:00,"Foggy","fog",0,0,8.94,7.8,8.06,0.94,1017.8,2.16,0,1,0.506,276,NA,NA,NA
"59",2018-01-03 10:00:00,"Foggy","fog",0,0,9.47,8.73,8,0.9,NA,2.38,0,2,0.48,285,NA,NA,NA
"60",2018-01-03 11:00:00,"Foggy","fog",0,0,11.63,11.72,8,0.79,1018.2,2.15,0,3,0.65,290,NA,NA,NA
"61",2018-01-03 12:00:00,"Foggy","fog",0,0,13.2,13.2,8,0.71,1018.2,2.81,0,4,0.806,270,NA,NA,NA
"62",2018-01-03 13:00:00,"Foggy","fog",0,0,13.48,13.48,7.86,0.69,NA,2.63,0,4,0.887,254,NA,NA,NA
"63",2018-01-03 14:00:00,"Foggy","fog",0,0,15.46,15.46,9.27,0.67,1015,2.14,0,3,1.112,261,NA,NA,NA
"64",2018-01-03 15:00:00,"Foggy","fog",0,0,16.52,16.52,9.83,0.65,1015,2.52,0,2,1.211,265,NA,NA,NA
"65",2018-01-03 16:00:00,"Foggy","fog",0,0,16.18,16.18,8.84,0.62,NA,2.38,0,1,1.211,264,NA,NA,NA
"66",2018-01-03 17:00:00,"Foggy","fog",0,0,15.62,15.62,9.7,0.68,1014.3,1.91,0,0,1.112,264,NA,NA,NA
"67",2018-01-03 18:00:00,"Foggy","fog",0,0,13.37,13.37,9.7,0.78,1014.3,1.98,0,0,0.906,258,NA,NA,NA
"68",2018-01-03 19:00:00,"Foggy","fog",0,0,12.04,12.04,8.92,0.81,NA,1.83,0,0,0.637,247,NA,NA,NA
"69",2018-01-03 20:00:00,"Foggy","fog",0,0,11.51,11.51,9.06,0.85,1016.2,1.33,0,0,0.487,221,NA,NA,NA
"70",2018-01-03 21:00:00,"Foggy","fog",0,0,10.45,10.48,9.06,0.91,1016.2,1.73,0,0,0.455,260,NA,NA,NA
"71",2018-01-03 22:00:00,"Foggy","fog",0,0,9.63,9.36,9.05,0.96,NA,1.94,0,0,0.349,291,NA,NA,NA
"72",2018-01-03 23:00:00,"Foggy","fog",0,0,8.71,8.44,8.57,0.99,1017.1,0.71,0,0,0.256,303,NA,NA,NA
"73",2018-01-04 00:00:00,"Foggy","fog",0,0,8.27,8.3,8.07,0.99,1017.1,0,0.5,0,0.093,120,NA,NA,NA
"74",2018-01-04 01:00:00,"Foggy","fog",0,0,7.63,7.63,7.49,0.99,NA,0,1,0,0,NA,NA,NA,NA
"75",2018-01-04 02:00:00,"Foggy","fog",0,0,6.94,6.94,6.93,1,1016.2,0,0.73,0,0,NA,NA,NA,NA
"76",2018-01-04 03:00:00,"Foggy","fog",0,0,7.07,7.12,7.06,1,1016.2,0,0.73,0,0,79,NA,NA,NA
"77",2018-01-04 04:00:00,"Foggy","fog",0,0,6.57,6.06,6.42,0.99,NA,0.77,1,0,0,258,NA,NA,NA
"78",2018-01-04 05:00:00,"Foggy","fog",0,0,6.71,6.3,6.59,0.99,1016.2,1.42,1,0,0,265,NA,NA,NA
"79",2018-01-04 06:00:00,"Foggy","fog",0,0,6.83,6.13,6.72,0.99,1016.2,1.66,1,0,0,264,NA,NA,NA
"80",2018-01-04 07:00:00,"Foggy","fog",0,0,5.46,3.64,5.33,0.99,NA,2.23,1,0,0,259,NA,NA,NA
"81",2018-01-04 08:00:00,"Foggy","fog",0,0,5.84,5.07,5.75,0.99,1017.9,1.35,1,0,0,265,NA,NA,NA
"82",2018-01-04 09:00:00,"Foggy","fog",0,0,6.4,5.69,6.31,0.99,1017.9,1.39,1,1,0.019,247,NA,NA,NA
"83",2018-01-04 10:00:00,"Foggy","fog",0,0,6.3,5.01,6.3,1,NA,1.9,1,2,0.075,245,NA,NA,NA
"84",2018-01-04 11:00:00,"Foggy","fog",0,0,9.38,9.05,4.84,0.76,1017.9,1.33,0.79,3,0.356,220,NA,NA,NA
"85",2018-01-04 12:00:00,"Foggy","fog",0,0,13.01,13.05,6.59,0.65,1017.9,1.33,0.23,4,0.815,251,NA,NA,NA
"86",2018-01-04 13:00:00,"Foggy","fog",0,0,16.11,16.11,9.31,0.65,NA,1.81,0,4,1.106,270,NA,NA,NA
"87",2018-01-04 14:00:00,"Foggy","fog",0,0,19.75,19.75,8.58,0.48,1014.4,2.09,0,3,1.379,242,NA,NA,NA
"88",2018-01-04 15:00:00,"Foggy","fog",0,0,20.19,20.19,10.45,0.54,1014.4,2.27,0,2,1.367,110,NA,NA,NA
"89",2018-01-04 16:00:00,"Foggy","fog",0,0,18.08,18.08,10.55,0.61,NA,3.21,0,1,1.18,84,NA,NA,NA
"90",2018-01-04 17:00:00,"Foggy","fog",0,0,16.72,16.72,10.19,0.65,1014.2,2.98,0,0,1.205,75,NA,NA,NA
"91",2018-01-04 18:00:00,"Foggy","fog",0,0,15.29,15.29,10.25,0.72,1014.2,2.67,0,0,1.156,97,NA,NA,NA
"92",2018-01-04 19:00:00,"Foggy","fog",0,0,13.05,13.05,10.03,0.82,NA,2.93,0,0,1.056,110,NA,NA,NA
"93",2018-01-04 20:00:00,"Foggy","fog",0,0,11.5,11.5,9.44,0.87,1016.5,2.32,0,0,0.894,114,NA,NA,NA
"94",2018-01-04 21:00:00,"Foggy","fog",0,0,11.06,11.06,9.44,0.9,1016.5,2.03,0,0,0.788,125,NA,NA,NA
"95",2018-01-04 22:00:00,"Foggy","fog",0,0,11.16,11.16,10.11,0.93,NA,2.38,0,0,0.813,78,NA,NA,NA
"96",2018-01-04 23:00:00,"Foggy","fog",0,0,10.94,11.03,9.62,0.92,1017.1,2.33,0.14,0,0.699,61,NA,NA,NA
"97",2018-01-05 00:00:00,"Foggy","fog",0,0,9.82,9.09,8.5,0.92,1017.1,2.33,0.14,0,0.586,82,NA,NA,NA
"98",2018-01-05 01:00:00,"Foggy","fog",0,0,9.09,7.83,7.92,0.92,NA,2.33,0,0,0.599,90,NA,NA,NA
"99",2018-01-05 02:00:00,"Foggy","fog",0,0,8.75,7.43,8.16,0.96,1016.2,2.4,0.12,0,0.599,127,NA,NA,NA
"100",2018-01-05 03:00:00,"Foggy","fog",0,0,8.19,6.11,8.16,1,1016.2,3.37,0.24,0,0.617,127,NA,NA,NA
"101",2018-01-05 04:00:00,"Foggy","fog",0,0,8.11,6.34,7.97,0.99,NA,2.92,0,0,0.449,124,NA,NA,NA
"102",2018-01-05 05:00:00,"Foggy","fog",0,0,8.23,7.4,8.11,0.99,1015.3,1.7,0,0,0.281,121,NA,NA,NA
"103",2018-01-05 06:00:00,"Foggy","fog",0,0,8.23,7.33,8.18,1,1015.3,1.8,0,0,0.3,127,NA,NA,NA
"104",2018-01-05 07:00:00,"Foggy","fog",0,0,8.18,6.92,7.45,0.95,NA,2.16,0,0,0.3,136,NA,NA,NA
"105",2018-01-05 08:00:00,"Foggy","fog",0,0,7.56,6.61,7.2,0.98,1017.3,1.76,0.07,0,0.288,136,NA,NA,NA
"106",2018-01-05 09:00:00,"Foggy","fog",0,0,7.38,6.35,7.38,1,1017.3,1.8,0.07,1,0.368,117,NA,NA,NA
"107",2018-01-05 10:00:00,"Foggy","fog",0,0,9.55,8.92,9.17,0.97,NA,1.8,0,2,0.756,94,NA,NA,NA
"108",2018-01-05 11:00:00,"Foggy","fog",0,0,12.21,12.28,9,0.81,1017.3,1.73,0,3,1.075,90,NA,NA,NA
"109",2018-01-05 12:00:00,"Foggy","fog",0,0,15.27,15.27,7.18,0.59,1017.3,2.1,0,4,1.137,124,NA,NA,NA
"110",2018-01-05 13:00:00,"Foggy","fog",0,0,18.41,18.41,6.78,0.46,NA,2.1,0,4,1.355,159,NA,NA,NA
"111",2018-01-05 14:00:00,"Foggy","fog",0,0,18.84,18.84,8.47,0.51,1014.2,2.06,0,3,1.535,147,NA,NA,NA
"112",2018-01-05 15:00:00,"Foggy","fog",0,0,18.84,18.84,9.04,0.53,1014.2,2.32,0,2,1.348,129,NA,NA,NA
"113",2018-01-05 16:00:00,"Foggy","fog",0,0,18.28,18.28,7.79,0.5,NA,2.98,0,1,1.18,109,NA,NA,NA
"114",2018-01-05 17:00:00,"Foggy","fog",0,0,16.28,16.28,8.93,0.62,1013.8,2.29,0,0,1.186,80,NA,NA,NA
"115",2018-01-05 18:00:00,"Foggy","fog",0,0,14.16,14.16,8.93,0.71,1013.8,2.36,0,0,1.299,81,NA,NA,NA
"116",2018-01-05 19:00:00,"Foggy","fog",0,0,13.1,13.1,7.85,0.7,NA,2.39,0,0,1.411,103,NA,NA,NA
"117",2018-01-05 20:00:00,"Foggy","fog",0,0,12.24,12.24,8.45,0.78,1015.7,1.44,0,0,1.398,141,NA,NA,NA
"118",2018-01-05 21:00:00,"Foggy","fog",0,0,11.8,11.8,9.07,0.83,1015.7,1.54,0,0,1.436,138,NA,NA,NA
"119",2018-01-05 22:00:00,"Foggy","fog",0,0,11.25,11.25,8.53,0.83,NA,1.54,0,0,1.112,109,NA,NA,NA
"120",2018-01-05 23:00:00,"Foggy","fog",0,0,9.35,9.38,7.75,0.9,1015.9,1.09,0,0,0.668,87,NA,NA,NA
"121",2018-01-06 00:00:00,"Foggy","fog",0,0,8.92,8.65,7.81,0.93,1015.9,1.19,0,0,0.543,145,NA,NA,NA
"122",2018-01-06 01:00:00,"Foggy","fog",0,0,9.19,8.93,8.05,0.93,NA,0.8,0,0,0.449,163,NA,NA,NA
"123",2018-01-06 02:00:00,"Foggy","fog",0,0,8.77,8.8,7.85,0.94,1014.9,0,0,0,0.352,341,NA,NA,NA
"124",2018-01-06 03:00:00,"Foggy","fog",0,0,8.21,8.21,7.28,0.94,1014.9,0,0,0,0.21,NA,NA,NA,NA
"125",2018-01-06 04:00:00,"Foggy","fog",0,0,8.19,8.19,6.97,0.92,NA,0,0,0,0.213,NA,NA,NA,NA
"126",2018-01-06 05:00:00,"Foggy","fog",0,0,7.56,7.62,6.97,0.96,1014.1,0,0,0,0.343,101,NA,NA,NA
"127",2018-01-06 06:00:00,"Foggy","fog",0,0,6.5,6.06,6.47,1,1014.1,0.75,0,0,0.284,283,NA,NA,NA
"128",2018-01-06 07:00:00,"Foggy","fog",0,0,5.52,4.43,5.42,0.99,NA,1.64,0,0,0.143,271,NA,NA,NA
"129",2018-01-06 08:00:00,"Foggy","fog",0,0,5.46,4.98,5.15,0.98,1016.1,1.09,0.23,0,0.069,252,NA,NA,NA
"130",2018-01-06 09:00:00,"Foggy","fog",0,0,6.59,6.26,5.71,0.94,1016.1,1.09,0.79,1,0.038,274,NA,NA,NA
"131",2018-01-06 10:00:00,"Foggy","fog",0,0,7.41,6.64,6.39,0.93,NA,1.53,1,2,0.094,260,NA,NA,NA
"132",2018-01-06 11:00:00,"Foggy","fog",0,0,10.46,10.16,8.22,0.86,1016,1.64,0.5,3,0.445,256,NA,NA,NA
"133",2018-01-06 12:00:00,"Foggy","fog",0,0,13.02,13.06,9.35,0.78,1016,1.91,0,4,0.824,258,NA,NA,NA
"134",2018-01-06 13:00:00,"Foggy","fog",0,0,14.49,14.49,8.6,0.68,NA,2.63,0,4,0.95,273,NA,NA,NA
"135",2018-01-06 14:00:00,"Foggy","fog",0,0,17.62,17.62,6.93,0.5,1013.6,3.03,0,3,1.106,288,NA,NA,NA
"136",2018-01-06 15:00:00,"Foggy","fog",0,0,19.19,19.19,6.43,0.43,1013.6,2.99,0,2,1.199,299,NA,NA,NA
"137",2018-01-06 16:00:00,"Foggy","fog",0,0,18.7,18.7,7.02,0.47,NA,2.9,0,1,1.292,313,NA,NA,NA
"138",2018-01-06 17:00:00,"Foggy","fog",0,0,17.81,17.81,7.31,0.5,1013.3,2.34,0,0,1.46,301,NA,NA,NA
"139",2018-01-06 18:00:00,"Foggy","fog",0,0,16.25,16.25,7.31,0.55,1013.3,1.85,0,0,1.504,293,NA,NA,NA
"140",2018-01-06 19:00:00,"Foggy","fog",0,0,14.64,14.64,6.88,0.6,NA,0.67,0,0,1.498,303,NA,NA,NA
"141",2018-01-06 20:00:00,"Foggy","fog",0,0,12.83,12.83,7.66,0.71,1015,0.25,0,0,1.516,277,NA,NA,NA
"142",2018-01-06 21:00:00,"Foggy","fog",0,0,11.76,11.76,8.17,0.78,1015,1.28,0,0,1.361,274,NA,NA,NA
"143",2018-01-06 22:00:00,"Foggy","fog",0,0,12.32,12.35,8.57,0.78,NA,0.7,0,0,1.081,273,NA,NA,NA
"144",2018-01-06 23:00:00,"Foggy","fog",0,0,10.8,10.54,8.38,0.85,1016,0.69,0,0,1,226,NA,NA,NA
"145",2018-01-07 00:00:00,"Foggy","fog",0,0,9.11,8.59,7.19,0.88,1016,1.63,0,0,0.925,252,NA,NA,NA
"146",2018-01-07 01:00:00,"Foggy","fog",0,0,9.13,8.68,6.96,0.86,NA,1.48,0,0,0.59,273,NA,NA,NA
"147",2018-01-07 02:00:00,"Foggy","fog",0,0,9.02,8.36,7.02,0.87,1014.9,1.66,0,0,0.349,266,NA,NA,NA
"148",2018-01-07 03:00:00,"Foggy","fog",0,0,8.52,7.8,7.09,0.91,1014.9,1.66,0,0,0.346,261,NA,NA,NA
"149",2018-01-07 04:00:00,"Foggy","fog",0,0,7.57,6.89,6.49,0.93,NA,1.48,0,0,0.359,255,NA,NA,NA
"150",2018-01-07 05:00:00,"Foggy","fog",0,0,7.28,6.58,5.94,0.91,1015.6,1.46,0,0,0.287,250,NA,NA,NA
"151",2018-01-07 06:00:00,"Foggy","fog",0,0,6.72,5.58,6,0.95,1015.6,1.8,0.5,0,0.09,251,NA,NA,NA
"152",2018-01-07 07:00:00,"Foggy","fog",0,0,6.58,5.08,6,0.96,NA,2.13,1,0,0,245,NA,NA,NA
"153",2018-01-07 08:00:00,"Foggy","fog",0,0,6.85,5.48,5.97,0.94,1016.9,2.03,0.79,0,0,238,NA,NA,NA
"154",2018-01-07 09:00:00,"Foggy","fog",0,0,7.17,5.35,6.47,0.95,1016.9,2.57,0.23,1,0.247,252,NA,NA,NA
"155",2018-01-07 10:00:00,"Foggy","fog",0,0,9.46,8.47,7.6,0.88,NA,3.38,0,2,0.765,259,NA,NA,NA
"156",2018-01-07 11:00:00,"Foggy","fog",0,0,13.33,13.45,7.77,0.7,1016.8,3.88,0,3,1.124,264,NA,NA,NA
"157",2018-01-07 12:00:00,"Foggy","fog",0,0,15.83,15.83,7.21,0.56,1016.8,4.04,0,4,1.232,275,NA,NA,NA
"158",2018-01-07 13:00:00,"Foggy","fog",0,0,17.05,17.05,6.5,0.5,NA,4.99,0,4,1.496,286,NA,NA,NA
"159",2018-01-07 14:00:00,"Foggy","fog",0,0,19.27,19.27,5.79,0.41,1014.1,5.09,0,3,2.226,293,NA,NA,NA
"160",2018-01-07 15:00:00,"Clear","clear-day",0,0,20.33,20.33,5.23,0.37,1014.1,4.64,0,2,3.712,288,NA,NA,NA
"161",2018-01-07 16:00:00,"Clear","clear-day",0,0,19.72,19.72,5.37,0.39,NA,5.25,0,1,4.668,279,NA,NA,NA
"162",2018-01-07 17:00:00,"Clear","clear-day",0,0,18.42,18.42,6.82,0.47,1014.4,4.21,0,0,4.031,286,NA,NA,NA
"163",2018-01-07 18:00:00,"Clear","clear-night",0,0,16.91,16.91,7.31,0.53,1014.4,3.43,0,0,3.236,275,NA,NA,NA
"164",2018-01-07 19:00:00,"Foggy","fog",0,0,15.13,15.13,6.91,0.58,NA,3.16,0,0,2.591,253,NA,NA,NA
"165",2018-01-07 20:00:00,"Foggy","fog",0,0,13.25,13.25,7.55,0.68,1016.1,2.06,0,0,1.97,254,NA,NA,NA
"166",2018-01-07 21:00:00,"Foggy","fog",0,0,12.25,12.25,6.99,0.7,1016.1,2.43,0,0,1.625,269,NA,NA,NA
"167",2018-01-07 22:00:00,"Foggy","fog",0,0,12.22,12.22,5.83,0.65,NA,3.05,0,0,1.51,271,NA,NA,NA
"168",2018-01-07 23:00:00,"Foggy","fog",0,0,11.2,11.23,6.46,0.73,1016.4,1.61,0,0,1.261,263,NA,NA,NA
"169",2018-01-08 00:00:00,"Foggy","fog",0,0,9.52,9.28,6.46,0.81,1016.4,1.02,0,0,0.881,250,NA,NA,NA
"170",2018-01-08 01:00:00,"Foggy","fog",0,0,9.07,8.56,5.95,0.81,NA,1.55,0,0,0.693,256,NA,NA,NA
"171",2018-01-08 02:00:00,"Foggy","fog",0,0,9.19,8.73,6,0.8,1016.5,1.5,0,0,0.536,251,NA,NA,NA
"172",2018-01-08 03:00:00,"Foggy","fog",0,0,8.69,8.2,6.06,0.84,1016.5,1.46,0,0,0.499,240,NA,NA,NA
"173",2018-01-08 04:00:00,"Foggy","fog",0,0,7.59,6.51,5.47,0.86,NA,1.88,0,0,0.452,228,NA,NA,NA
"174",2018-01-08 05:00:00,"Foggy","fog",0,0,6.8,6.12,5.22,0.9,1016.4,1.43,0,0,0.365,231,NA,NA,NA
"175",2018-01-08 06:00:00,"Foggy","fog",0,0,6.93,6.65,4.72,0.86,1016.4,1.06,0,0,0.371,250,NA,NA,NA
"176",2018-01-08 07:00:00,"Foggy","fog",0,0,6.58,5.65,3.8,0.82,NA,1.56,0,0,0.389,245,NA,NA,NA
"177",2018-01-08 08:00:00,"Foggy","fog",0,0,6.5,6.04,4.94,0.9,1018.1,1.33,0,0,0.486,248,NA,NA,NA
"178",2018-01-08 09:00:00,"Foggy","fog",0,0,8.68,8.74,6.56,0.87,1018.1,1.66,0,1,0.699,246,NA,NA,NA
"179",2018-01-08 10:00:00,"Foggy","fog",0,0,11,11,7.65,0.79,NA,2.08,0,2,0.894,243,NA,NA,NA
"180",2018-01-08 11:00:00,"Foggy","fog",0,0,14.52,14.52,7.43,0.64,1018.4,2.6,0,3,1.151,261,NA,NA,NA
"181",2018-01-08 12:00:00,"Foggy","fog",0,0,17.71,17.71,6.31,0.47,1018.4,3.19,0,4,1.375,280,NA,NA,NA
"182",2018-01-08 13:00:00,"Foggy","fog",0,0,18.63,18.63,5.42,0.42,NA,2.79,0,4,1.841,291,NA,NA,NA
"183",2018-01-08 14:00:00,"Foggy","fog",0,0,19.82,19.82,5.29,0.39,1016.5,3.08,0,3,2.351,285,NA,NA,NA
"184",2018-01-08 15:00:00,"Foggy","fog",0,0,20.38,20.38,5.35,0.37,1016.5,3.67,0,2,2.852,281,NA,NA,NA
"185",2018-01-08 16:00:00,"Clear","clear-day",0,0,19.73,19.73,4.84,0.37,NA,3.69,0,1,3.394,275,NA,NA,NA
"186",2018-01-08 17:00:00,"Clear","clear-day",0,0,18.3,18.3,5.99,0.45,1016.6,2.87,0,0,3.588,273,NA,NA,NA
"187",2018-01-08 18:00:00,"Foggy","fog",0,0,16.3,16.3,7.11,0.54,1016.6,1.78,0,0,2.979,271,NA,NA,NA
"188",2018-01-08 19:00:00,"Foggy","fog",0,0,13.53,13.53,6.92,0.64,NA,0.72,0,0,2.105,256,NA,NA,NA
"189",2018-01-08 20:00:00,"Foggy","fog",0,0,11.55,11.55,7.7,0.77,1019.1,0,0,0,1.687,79,NA,NA,NA
"190",2018-01-08 21:00:00,"Foggy","fog",0,0,11.73,11.73,7.77,0.77,1019.1,0,0,0,1.323,NA,NA,NA,NA
"191",2018-01-08 22:00:00,"Foggy","fog",0,0,12.31,12.31,6.37,0.67,NA,0,0,0,1.193,NA,NA,NA,NA
"192",2018-01-08 23:00:00,"Foggy","fog",0,0,10.97,10.97,6.37,0.74,1019.9,0,0,0,1.106,NA,NA,NA,NA
"193",2018-01-09 00:00:00,"Foggy","fog",0,0,9.91,9.91,6.43,0.79,1019.9,0,0,0,0.943,NA,NA,NA,NA
